Date,Humidity,Temperature
2018-08-03 03:29:26,33,28
2018-08-03 03:29:33,33,28
2018-08-03 03:29:39,33,28
2018-08-03 03:29:45,33,28
2018-08-03 03:29:52,33,28
2018-08-03 03:29:59,33,28
2018-08-03 03:30:06,33,28
2018-08-03 03:30:13,33,28
2018-08-03 03:30:20,33,28
2018-08-03 03:30:27,32,27
2018-08-03 03:30:34,32,27
2018-08-03 03:30:41,33,28
2018-08-03 03:30:48,32,27
2018-08-03 03:30:55,33,28
2018-08-03 03:31:02,33,28
2018-08-03 03:31:09,32,27
2018-08-03 03:31:16,32,27
2018-08-03 03:31:23,33,28
2018-08-03 03:31:30,32,27
2018-08-03 03:31:37,32,27
2018-08-03 03:31:44,33,28
2018-08-03 03:31:51,33,28
2018-08-03 03:31:58,33,28
2018-08-03 03:32:05,33,27
2018-08-03 03:32:12,33,27
2018-08-03 03:32:19,33,27
2018-08-03 03:32:26,33,27
2018-08-03 03:32:32,33,27
2018-08-03 03:32:38,33,27
2018-08-03 03:32:44,33,27
2018-08-03 03:32:50,33,27
2018-08-03 03:32:57,33,27
2018-08-03 03:33:03,33,27
2018-08-03 03:33:10,33,27
2018-08-03 03:33:17,33,27
2018-08-03 03:33:23,33,27
2018-08-03 03:33:30,33,27
2018-08-03 03:33:36,33,27
2018-08-03 03:33:42,33,27
2018-08-03 03:33:48,33,27
2018-08-03 03:33:55,33,27
2018-08-03 03:34:01,34,27
2018-08-03 03:34:07,34,27
2018-08-03 03:34:13,34,27
2018-08-03 03:34:19,34,27
2018-08-03 03:34:25,34,27
2018-08-03 03:34:31,34,27
2018-08-03 03:34:37,34,27
2018-08-03 03:34:43,34,27
